"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001481, 1, 0.001481, colsample_bytree='0.569966175314039',eta='0.009556882986489993',max_depth='3',reg_lambda='0.0020776820882921045'
0.092661, 0.122200, 0.095094, 1, 0.002433, colsample_bytree='0.569966175314039',eta='0.009556882986489993',max_depth='3',reg_lambda='0.0020776820882921045'
0.745633, 0.075800, 0.755981, 2, 0.010348, colsample_bytree='0.7997161545790732',eta='0.8167090504942917',max_depth='1',reg_lambda='7.369638786139326'
2.770911, 0.065300, 2.797607, 3, 0.026695, colsample_bytree='0.6897349533624947',eta='0.11093751049628797',max_depth='5',reg_lambda='0.005625821167002132'
6.365685, 0.058500, 6.451938, 4, 0.086253, colsample_bytree='0.8084682528860867',eta='0.05027054478574182',max_depth='6',reg_lambda='0.12630572834813372'
8.894057, 0.058500, 11.968673, 5, 3.074616, colsample_bytree='0.9920078897068279',eta='0.03164918429036944',max_depth='6',reg_lambda='0.01319879938207671'
13.194631, 0.051500, 20.846387, 6, 7.651756, colsample_bytree='0.9981722976346294',eta='0.032209300171806836',max_depth='5',reg_lambda='0.016602315185678333'
14.163990, 0.051500, 21.829240, 7, 7.665250, colsample_bytree='0.9993587086611307',eta='0.03220637547566104',max_depth='5',reg_lambda='0.014870025572336892'
15.135191, 0.051300, 22.814306, 8, 7.679115, colsample_bytree='0.9991414452601279',eta='0.03143686204322041',max_depth='5',reg_lambda='0.015922048167491393'
16.080997, 0.051200, 23.774394, 9, 7.693397, colsample_bytree='0.9309055407577463',eta='0.03197100571931344',max_depth='5',reg_lambda='0.022883858194515813'
32.163072, 0.051000, 59.864301, 10, 27.701229, colsample_bytree='0.9346938263409581',eta='0.0261373326717335',max_depth='5',reg_lambda='0.022648964679562324'
