"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001440, 1, 0.001440, colsample_bytree='0.2890479595400393',eta='0.02972240058848022',max_depth='1',reg_lambda='0.23594281684827217'
0.015178, 0.035300, 0.017520, 1, 0.002342, colsample_bytree='0.2890479595400393',eta='0.02972240058848022',max_depth='1',reg_lambda='0.23594281684827217'
0.131013, 0.034700, 0.140287, 2, 0.009274, colsample_bytree='0.5235572370700539',eta='0.1863242307845216',max_depth='3',reg_lambda='4.4461461740589225'
0.304960, 0.030900, 0.323801, 3, 0.018841, colsample_bytree='0.3746854409575463',eta='0.0018378135636410902',max_depth='7',reg_lambda='21.551109258906045'
0.434945, 0.027500, 0.464552, 4, 0.029607, colsample_bytree='0.20247186589986088',eta='0.002723251592783366',max_depth='4',reg_lambda='0.011323464555277515'
0.514915, 0.026600, 0.551221, 5, 0.036306, colsample_bytree='0.9814464318566024',eta='0.37123837434896595',max_depth='2',reg_lambda='12.502183486957058'
0.649156, 0.024900, 0.701211, 6, 0.052055, colsample_bytree='0.22865218725055458',eta='0.0010328504740964013',max_depth='2',reg_lambda='67.89774896966948'
0.801628, 0.018200, 0.869897, 7, 0.068269, colsample_bytree='0.43574026888236406',eta='0.017904209072120935',max_depth='3',reg_lambda='0.002324475867542247'
1.340796, 0.017200, 6.812363, 8, 5.471567, colsample_bytree='0.43855009864467664',eta='0.02640842784107146',max_depth='3',reg_lambda='0.002260147881445645'
2.223982, 0.017100, 19.678450, 9, 17.454468, colsample_bytree='0.43542869818270735',eta='0.042490979442628425',max_depth='3',reg_lambda='0.0022533594432720787'
