"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001536, 1, 0.001536, max_depth='2',max_features='0.4491682695224881',min_samples_leaf='1',min_samples_split='4'
0.617247, 0.500000, 0.619828, 1, 0.002581, max_depth='2',max_features='0.4491682695224881',min_samples_leaf='1',min_samples_split='4'
6.356836, 0.312500, 6.362696, 2, 0.005860, max_depth='17',max_features='0.6137791713699698',min_samples_leaf='16',min_samples_split='18'
35.414161, 0.303100, 35.436976, 3, 0.022815, max_depth='7',max_features='0.8544756416231394',min_samples_leaf='3',min_samples_split='9'
69.846873, 0.284800, 69.888506, 4, 0.041633, max_depth='30',max_features='0.8789303731173277',min_samples_leaf='9',min_samples_split='48'
155.995452, 0.281100, 156.109460, 5, 0.114008, max_depth='19',max_features='0.9526863796636462',min_samples_leaf='5',min_samples_split='4'
207.866678, 0.280200, 209.252988, 6, 1.386310, max_depth='20',max_features='0.9783580443708707',min_samples_leaf='5',min_samples_split='3'
304.022077, 0.278300, 308.345766, 7, 4.323689, max_depth='17',max_features='0.9995601120263787',min_samples_leaf='1',min_samples_split='54'
399.117816, 0.277500, 409.874806, 8, 10.756990, max_depth='20',max_features='0.9995601120263787',min_samples_leaf='1',min_samples_split='53'
438.450233, 0.277200, 450.396343, 9, 11.946110, max_depth='22',max_features='0.9995251227599191',min_samples_leaf='1',min_samples_split='52'
758.063042, 0.276900, 789.326790, 10, 31.263748, max_depth='37',max_features='0.9995251227599191',min_samples_leaf='1',min_samples_split='48'
