"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001485, 1, 0.001485, max_depth='2',max_features='0.4491682695224881',min_samples_leaf='1',min_samples_split='4'
0.123343, 0.156100, 0.125685, 1, 0.002342, max_depth='2',max_features='0.4491682695224881',min_samples_leaf='1',min_samples_split='4'
0.890359, 0.067300, 0.895255, 2, 0.004896, max_depth='17',max_features='0.6137791713699698',min_samples_leaf='16',min_samples_split='18'
7.236616, 0.064400, 7.264459, 3, 0.027843, max_depth='13',max_features='0.6508769644424319',min_samples_leaf='11',min_samples_split='3'
14.373628, 0.052600, 14.429360, 4, 0.055732, max_depth='46',max_features='0.7485423665493727',min_samples_leaf='1',min_samples_split='7'
27.688869, 0.047800, 29.382389, 5, 1.693521, max_depth='50',max_features='0.578520844184583',min_samples_leaf='2',min_samples_split='5'
40.624582, 0.046400, 54.039614, 6, 13.415032, max_depth='46',max_features='0.5760243162696719',min_samples_leaf='2',min_samples_split='2'
44.950239, 0.045800, 59.557874, 7, 14.607635, max_depth='45',max_features='0.5785010288029145',min_samples_leaf='1',min_samples_split='2'
75.600415, 0.045300, 109.599527, 8, 33.999112, max_depth='44',max_features='0.3441588686179214',min_samples_leaf='1',min_samples_split='2'
84.477589, 0.043700, 125.504165, 9, 41.026576, max_depth='43',max_features='0.3311959294644278',min_samples_leaf='1',min_samples_split='3'
86.994688, 0.043300, 129.413723, 10, 42.419035, max_depth='48',max_features='0.17180555031351932',min_samples_leaf='1',min_samples_split='3'
88.635200, 0.042000, 131.792250, 11, 43.157050, max_depth='49',max_features='0.05999755491955978',min_samples_leaf='1',min_samples_split='3'
92.747804, 0.042000, 141.829943, 12, 49.082139, max_depth='47',max_features='0.014407652278675053',min_samples_leaf='1',min_samples_split='3'
