"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001547, 1, 0.001547, colsample_bytree='0.569966175314039',eta='0.009556882986489993',max_depth='3',reg_lambda='0.0020776820882921045'
0.067676, 0.368000, 0.070268, 1, 0.002592, colsample_bytree='0.569966175314039',eta='0.009556882986489993',max_depth='3',reg_lambda='0.0020776820882921045'
0.634227, 0.366800, 0.642183, 2, 0.007957, colsample_bytree='0.3878000834956765',eta='0.004721681612948408',max_depth='10',reg_lambda='0.09654112415362535'
1.174317, 0.304800, 1.185133, 3, 0.010816, colsample_bytree='1.0',eta='0.3',max_depth='10',reg_lambda='1.0'
2.023852, 0.295300, 2.044367, 4, 0.020515, colsample_bytree='0.5071276918053628',eta='0.18054041228993647',max_depth='4',reg_lambda='0.7014077911957106'
2.823984, 0.282100, 2.863156, 5, 0.039172, colsample_bytree='0.6345239883288741',eta='0.33181775125056084',max_depth='2',reg_lambda='0.043291333432912055'
5.163119, 0.263600, 6.355395, 6, 1.192276, colsample_bytree='0.9775733672112304',eta='0.9481096604232999',max_depth='7',reg_lambda='0.0018668847506191034'
12.248050, 0.260000, 39.344632, 7, 27.096582, colsample_bytree='0.9506576873310838',eta='0.9472955712435278',max_depth='7',reg_lambda='0.0014795369165395153'
20.707834, 0.255300, 101.238239, 8, 80.530405, colsample_bytree='0.9886375744593816',eta='0.9479883494597013',max_depth='9',reg_lambda='0.0018659436173509019'
21.643541, 0.249000, 106.332666, 9, 84.689125, colsample_bytree='0.9851383700591853',eta='0.9479883494597013',max_depth='9',reg_lambda='0.001783430879835887'
