"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001456, 1, 0.001456, colsample_bytree='0.569966175314039',eta='0.009556882986489993',max_depth='3',reg_lambda='0.0020776820882921045'
0.093792, 0.298200, 0.096255, 1, 0.002463, colsample_bytree='0.569966175314039',eta='0.009556882986489993',max_depth='3',reg_lambda='0.0020776820882921045'
0.940214, 0.242400, 0.947817, 2, 0.007603, colsample_bytree='0.3878000834956765',eta='0.004721681612948408',max_depth='10',reg_lambda='0.09654112415362535'
1.623525, 0.213200, 1.633860, 3, 0.010335, colsample_bytree='1.0',eta='0.3',max_depth='10',reg_lambda='1.0'
8.867932, 0.196100, 14.163535, 4, 5.295603, colsample_bytree='1.0',eta='0.8459627646958522',max_depth='10',reg_lambda='1.3534904433012902'
9.738680, 0.195100, 15.597813, 5, 5.859133, colsample_bytree='1.0',eta='0.9769822537257432',max_depth='6',reg_lambda='1.0484799833105731'
10.861209, 0.189500, 18.342053, 6, 7.480844, colsample_bytree='1.0',eta='0.9675744355030571',max_depth='6',reg_lambda='1.0484799833105731'
26.958272, 0.187500, 82.394635, 7, 55.436363, colsample_bytree='1.0',eta='0.9815905559020738',max_depth='6',reg_lambda='1.0484576010155504'
28.044161, 0.186400, 84.858688, 8, 56.814527, colsample_bytree='1.0',eta='0.9825315120165662',max_depth='6',reg_lambda='1.0484576010155504'
31.153450, 0.183300, 94.544181, 9, 63.390731, colsample_bytree='1.0',eta='0.9786607221321428',max_depth='6',reg_lambda='1.0484576010155504'
31.840851, 0.181000, 95.258485, 10, 63.417634, colsample_bytree='1.0',eta='0.9806712495778699',max_depth='6',reg_lambda='1.0484576010155504'
35.311664, 0.176600, 110.509467, 11, 75.197803, colsample_bytree='1.0',eta='0.9805678102135421',max_depth='6',reg_lambda='1.0484576010155504'
