"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001510, 1, 0.001510, colsample_bytree='0.569966175314039',eta='0.009556882986489993',max_depth='3',reg_lambda='0.0020776820882921045'
3.286144, 0.084300, 3.289000, 1, 0.002856, colsample_bytree='0.569966175314039',eta='0.009556882986489993',max_depth='3',reg_lambda='0.0020776820882921045'
26.694149, 0.025000, 26.702661, 2, 0.008512, colsample_bytree='0.3878000834956765',eta='0.004721681612948408',max_depth='10',reg_lambda='0.09654112415362535'
185.126273, 0.023700, 186.243973, 3, 1.117700, colsample_bytree='0.4452429846898387',eta='0.0046985860742388115',max_depth='10',reg_lambda='0.1048799140166271'
266.424902, 0.023200, 272.556329, 4, 6.131427, colsample_bytree='0.2524105499159113',eta='0.4902239156499454',max_depth='3',reg_lambda='0.46474477719672497'
292.518327, 0.021700, 304.811964, 5, 12.293637, colsample_bytree='0.24633944810779046',eta='0.46292361663256654',max_depth='3',reg_lambda='0.5407300654530006'
302.145218, 0.020800, 317.324235, 6, 15.179017, colsample_bytree='0.24927743054625168',eta='0.35499977249294407',max_depth='3',reg_lambda='0.5697339614694054'
331.222950, 0.020800, 351.562291, 7, 20.339341, colsample_bytree='0.3220912278955662',eta='0.3558961851170666',max_depth='4',reg_lambda='0.026427809792482933'
338.521266, 0.019600, 358.876575, 8, 20.355309, colsample_bytree='0.32030571053661405',eta='0.3553682773973608',max_depth='4',reg_lambda='0.019530724607692222'
512.319749, 0.019600, 612.333711, 9, 100.013962, colsample_bytree='0.3211186807123507',eta='0.3553682773973608',max_depth='4',reg_lambda='0.0195203635030984'
