"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001595, 1, 0.001595, max_depth='1',max_features='0.49276944529265165',min_samples_leaf='4',min_samples_split='9'
0.088013, 0.500000, 0.092585, 1, 0.004572, max_depth='1',max_features='0.49276944529265165',min_samples_leaf='4',min_samples_split='9'
0.383716, 0.424000, 0.390893, 2, 0.007177, max_depth='22',max_features='0.502463330514729',min_samples_leaf='18',min_samples_split='83'
0.674543, 0.391400, 0.683465, 3, 0.008922, max_depth='10',max_features='0.5',min_samples_leaf='1',min_samples_split='32'
2.974275, 0.358000, 2.994038, 4, 0.019763, max_depth='11',max_features='0.9135355520993471',min_samples_leaf='2',min_samples_split='4'
7.310669, 0.341500, 7.379170, 5, 0.068501, max_depth='25',max_features='0.7711025746539235',min_samples_leaf='1',min_samples_split='10'
10.002617, 0.332900, 11.183457, 6, 1.180840, max_depth='21',max_features='0.8944507140998534',min_samples_leaf='1',min_samples_split='2'
16.065479, 0.327800, 20.878769, 7, 4.813290, max_depth='21',max_features='0.9779895957795626',min_samples_leaf='1',min_samples_split='3'
27.992157, 0.326600, 38.737163, 8, 10.745006, max_depth='20',max_features='0.9930852033322406',min_samples_leaf='1',min_samples_split='3'
33.958034, 0.326200, 46.059799, 9, 12.101765, max_depth='20',max_features='0.976395909868657',min_samples_leaf='1',min_samples_split='3'
