"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001634, 1, 0.001634, colsample_bytree='0.3908073678612709',eta='0.02197006114591668',max_depth='1',reg_lambda='0.025956378731779545'
0.655568, 0.329800, 0.658245, 1, 0.002677, colsample_bytree='0.3908073678612709',eta='0.02197006114591668',max_depth='1',reg_lambda='0.025956378731779545'
11.708098, 0.087800, 11.715246, 2, 0.007148, colsample_bytree='0.7864414579235017',eta='0.06876373473778273',max_depth='5',reg_lambda='2.180661802430785'
74.201238, 0.080700, 74.245876, 3, 0.044638, colsample_bytree='0.34836309412494304',eta='0.26655395384050556',max_depth='6',reg_lambda='0.1036182343546856'
122.775100, 0.072500, 122.849789, 4, 0.074689, colsample_bytree='0.2476114026270807',eta='0.09799148147389534',max_depth='9',reg_lambda='0.22959291519229882'
177.114746, 0.061800, 177.848726, 5, 0.733980, colsample_bytree='0.13008350218023107',eta='0.06238090811103725',max_depth='9',reg_lambda='0.0021270196201492323'
260.284538, 0.061000, 278.594673, 6, 18.310135, colsample_bytree='0.13050663676441504',eta='0.062365227252103854',max_depth='9',reg_lambda='0.001434179511660245'
269.010993, 0.059900, 287.341387, 7, 18.330394, colsample_bytree='0.131243350452485',eta='0.062401998937389805',max_depth='9',reg_lambda='0.0014297115210490387'
483.982098, 0.059800, 577.859124, 8, 93.877026, colsample_bytree='0.13213411485841425',eta='0.06143711888954707',max_depth='10',reg_lambda='0.005213413997096539'
528.966668, 0.059500, 631.897748, 9, 102.931080, colsample_bytree='0.15923687865459463',eta='0.06041754764573981',max_depth='9',reg_lambda='0.0034645513089999005'
