"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001540, 1, 0.001540, colsample_bytree='0.569966175314039',eta='0.009556882986489993',max_depth='3',reg_lambda='0.0020776820882921045'
0.212152, 0.479800, 0.214720, 1, 0.002568, colsample_bytree='0.569966175314039',eta='0.009556882986489993',max_depth='3',reg_lambda='0.0020776820882921045'
2.071487, 0.467600, 2.079194, 2, 0.007707, colsample_bytree='0.3878000834956765',eta='0.004721681612948408',max_depth='10',reg_lambda='0.09654112415362535'
3.857178, 0.439200, 3.867773, 3, 0.010595, colsample_bytree='1.0',eta='0.3',max_depth='10',reg_lambda='1.0'
4.855968, 0.424800, 4.871712, 4, 0.015743, colsample_bytree='0.7997161545790732',eta='0.8167090504942917',max_depth='1',reg_lambda='7.369638786139326'
18.158617, 0.425900, 24.765199, 5, 6.606582, colsample_bytree='0.7633076535576333',eta='0.9624760541779231',max_depth='2',reg_lambda='0.009776988643321226'
19.424074, 0.419000, 27.398538, 6, 7.974464, colsample_bytree='0.726883018584168',eta='0.9771196098289558',max_depth='1',reg_lambda='0.15636385410988823'
21.453006, 0.416200, 33.599750, 7, 12.146744, colsample_bytree='0.737391077298604',eta='0.9817014809406047',max_depth='2',reg_lambda='0.15603177874215726'
22.423897, 0.413800, 36.994501, 8, 14.570604, colsample_bytree='0.760247493483296',eta='0.9750893735689449',max_depth='1',reg_lambda='0.15413774498210692'
26.589197, 0.404700, 49.394872, 9, 22.805676, colsample_bytree='0.7617289511471338',eta='0.9737206193103415',max_depth='2',reg_lambda='0.15456477827135032'
29.059944, 0.398400, 57.315054, 10, 28.255110, colsample_bytree='0.7605770078590937',eta='0.9731750465752477',max_depth='2',reg_lambda='0.15456477827135032'
41.889307, 0.394600, 106.081368, 11, 64.192061, colsample_bytree='0.7606940164389564',eta='0.9731750465752477',max_depth='8',reg_lambda='0.15456477827135032'
56.462801, 0.392400, 171.358615, 12, 114.895814, colsample_bytree='0.7612357684311492',eta='0.9731750465752477',max_depth='8',reg_lambda='0.15452096734471824'
